0,17.328588485717773
10,17.26799774169922
20,17.20915412902832
30,17.269855499267578
40,17.526187896728515
50,17.781356811523437
60,17.999893188476562
70,17.94776725769043
80,17.900306701660156
90,17.857513427734375
100,17.888526916503906
110,17.91812515258789
120,17.933147430419922
130,17.819293975830078
140,17.625574111938476
150,17.433313369750976
160,17.334074020385742
170,17.422807693481445
180,17.518539428710937
190,17.631315231323242
200,17.873672485351562
210,18.114564895629883
220,18.35399627685547
230,18.44434928894043
240,18.502784729003906
250,18.563663482666015
260,18.716083526611328
270,18.938098907470703
280,19.156044006347656
290,19.27666664123535
300,19.167278289794922
310,19.05422592163086
320,18.95277976989746
330,19.32040023803711
340,19.68964958190918
350,20.060529708862304
360,20.726287841796875
370,21.48508644104004
380,22.250398635864258
390,22.657623291015625
400,22.72002601623535
410,22.786495208740234
420,22.872127532958984
430,23.014192581176758
440,23.171720504760742
450,23.346906661987304
460,23.316997528076172
470,23.291593551635742
480,23.27069664001465
490,24.02617645263672
500,25.066194534301758
510,26.1031436920166
520,26.701257705688476
530,26.782920837402343
540,26.83478355407715
550,26.65880584716797
560,25.718582153320312
570,24.778362274169922
580,23.838138580322265
590,23.377689361572265
600,22.949142456054687
610,22.526290893554687
620,23.792333602905273
630,25.84990692138672
640,27.937707901000976
650,29.050275802612304
660,28.757915496826172
670,28.45085906982422
680,28.298118591308593
690,28.99562644958496
700,29.67254638671875
710,30.328886032104492
720,30.073680877685547
730,29.70513343811035
740,29.31546401977539
750,28.85650062561035
760,28.44032859802246
770,28.112821578979492
780,27.786739349365234
790,27.337310791015625
800,26.871374130249023
810,26.40846061706543
820,26.07120704650879
830,25.72688102722168
840,25.3754825592041
850,25.39207649230957
860,25.442834854125976
870,25.46765899658203
880,25.730268478393554
890,26.14362335205078
900,26.535764694213867
910,26.904949188232422
914.68,27.074068069458008
920,27.267963409423828
930,27.63711166381836
940,27.974769592285156
944.39,27.94401741027832
950,27.909461975097656
960,27.862022399902343
965.32,27.845001220703125
970,27.83332633972168
980,26.598251342773437
990,25.1080322265625
1000,23.62565803527832
1010,22.433637619018554
1020,21.463640213012695
1030,20.494306564331054
1040,19.84796142578125
1050,19.941579818725586
1060,20.030593872070312
1070,20.120426177978515
1080,20.451412200927734
1090,20.80618667602539
1100,21.188505172729492
1110,21.762048721313476
1120,22.437850952148437
1130,23.19756317138672
1140,24.31856346130371
1150,25.77164649963379
1160,27.266569137573242
1170,28.796592712402343
1180,28.685434341430664
1190,28.46522331237793
1200,28.126502990722656
1210,27.337242126464843
1220,25.988439559936523
1230,24.287805557250976
1240,22.26704216003418
1250,22.02232551574707
1251.58,22.00257110595703
1260,21.833900451660156
1270,21.49531364440918
1280,21.404624938964843
1290,21.510290145874023
1300,21.35585594177246
1302.02,21.29313087463379
1310,20.941627502441406
1320,19.859468460083008
1330,19.19230079650879
1340,18.980688095092773
1350,18.86286163330078
1360,18.73564338684082
1370,18.646604537963867
1380,18.593050003051758
1390,18.92742347717285
1400,19.125125885009765
1410,19.174442291259765
1420,19.067739486694336
1430,18.96331787109375
1440,18.916492462158203
1450,18.758892059326172
1460,18.024267196655273
1470,17.31220245361328
1480,16.6199893951416
1490,16.992137908935547
1500,17.510066986083984
1510,18.042285919189453
1520,18.24921989440918
1530,18.292436599731445
1540,18.350976943969726
1550,18.3604793548584
1560,18.271854400634765
1569.99,18.169189453125
1579.99,17.889299392700195
1589.99,16.26247215270996
1599.99,14.60187816619873
1609.99,12.899412155151367
1619.99,13.416470527648925
1629.99,14.339900016784668
1639.99,15.270066261291504
1646.08,15.779455184936523
1649.99,16.014644622802734
1653.94,16.269609451293945
1659.99,16.688142776489258
1669.99,17.472408294677734
1679.99,18.640995025634765
1689.99,20.717649459838867
1699.99,22.856204986572265
1709.99,25.0602970123291
1719.99,25.31818962097168
1729.99,25.38018035888672
1739.99,25.539196014404297
1749.99,25.706968307495117
1759.99,25.701475143432617
1769.99,25.453880310058593
1779.99,24.445171356201172
1789.99,23.83189582824707
1798.96,23.425643920898437
1799.99,23.387014389038086
1800.78,23.358489990234375
1809.99,23.0977783203125
1819.99,22.81595230102539
1829.99,22.406600952148437
1839.99,22.02506446838379
1849.99,21.671342849731445
1859.99,21.784189224243164
1869.99,21.90902328491211
1879.99,22.1224365234375
1889.99,22.32721519470215
1899.24,22.384929656982422
1899.99,22.386606216430664
1909.99,22.365642547607422
1919.99,22.26432991027832
1929.99,21.780092239379883
1939.99,21.284643173217773
1949.7,20.842294692993164
1959.99,20.48842430114746
1969.99,20.288021087646484
1979.99,20.128826141357422
1989.99,20.043991088867187
1999.99,20.216876983642578
2003.44,20.29717254638672
2009.99,20.464435577392578
2019.99,20.746612548828125
2029.99,21.07613754272461
2039.99,21.39803695678711
2049.99,21.664247512817383
2059.99,21.876243591308593
2069.99,21.86779022216797
2079.99,21.894895553588867
2089.99,21.952476501464843
2096.59,22.14558219909668
2099.99,22.31739044189453
2109.99,22.782695770263672
2119.99,23.166736602783203
2129.99,23.26100730895996
2139.99,22.897546768188476
2149.99,22.58731460571289
2159.99,22.297494888305664
2169.99,21.772951126098633
2173.02,21.607830047607422
2179.99,21.217731475830078
2189.99,20.632888793945312
2199.99,19.72130584716797
2209.99,18.725311279296875
2219.99,17.70433235168457
2229.99,16.991601943969726
2236.01,16.728662490844726
2239.99,16.562402725219726
2249.99,16.17207145690918
2259.99,15.920052528381347
2269.99,15.88780689239502
2279.99,15.800963401794433
2289.99,15.67271900177002
2299.99,16.15041160583496
2309.99,16.643831253051758
2317.67,17.033639907836914
