0,17.643260955810547
10,17.62036895751953
20,17.59949493408203
30,17.70528793334961
40,17.938440322875976
50,18.17024803161621
60,18.35785484313965
70,18.40650177001953
80,18.46053123474121
90,18.519939422607422
100,18.261932373046875
110,17.9776611328125
120,17.67658233642578
130,17.46925926208496
140,17.306293487548828
150,17.145009994506836
160,17.16257667541504
170,17.405147552490234
180,17.655786514282226
190,17.90510368347168
200,18.1156063079834
210,18.319921493530273
220,18.512632369995117
230,18.623435974121093
240,18.73390769958496
250,18.850482940673828
260,18.966875076293945
270,19.07329750061035
280,19.17032814025879
290,19.137615203857422
300,18.918045043945312
310,18.691904067993164
320,18.547706604003906
330,18.946819305419922
340,19.349687576293945
350,19.756309509277343
360,20.646791458129883
370,21.618932723999023
380,22.607036590576172
390,23.099777221679687
400,23.283737182617187
410,23.474740982055664
420,23.69168472290039
430,23.941364288330078
440,24.185415267944336
450,24.392534255981445
460,24.29140281677246
470,24.183698654174804
480,24.069429397583008
490,24.966384887695312
500,26.076108932495117
510,27.194929122924804
520,27.954729080200195
530,28.469501495361328
540,29.02217674255371
550,29.082286834716797
560,27.96152114868164
570,26.82610321044922
580,25.68143653869629
590,24.6184024810791
600,23.51898956298828
610,22.38319969177246
620,23.91755485534668
630,26.192100524902343
640,28.476245880126953
650,29.15604019165039
660,28.359418869018554
670,27.540063858032226
680,26.966909408569336
690,27.122852325439453
700,27.255054473876953
710,27.361726760864258
720,26.449398040771484
730,25.51270866394043
740,24.55165672302246
750,25.66568946838379
760,27.602087020874023
770,29.640743255615234
780,30.326744079589843
790,29.44145393371582
800,28.537124633789062
810,27.703004837036133
820,27.177974700927734
830,26.644784927368164
840,26.103435516357422
850,25.476625442504883
860,24.81680679321289
870,24.127077102661133
880,23.8005428314209
890,23.621814727783203
900,23.418611526489258
910,23.517148971557617
920,24.04136085510254
930,24.57264518737793
940,25.083242416381836
950,25.49677848815918
960,25.929306030273437
970,26.37434196472168
980,25.129657745361328
990,23.72538948059082
1000,22.330204010009765
1010,21.328962326049804
1020,20.532373428344726
1030,19.72880744934082
1040,19.278209686279297
1050,19.38791847229004
1060,19.485769271850586
1070,19.573251724243164
1080,19.66712760925293
1090,19.763097763061523
1095.34,19.815242767333984
1100,19.861177444458008
1110,20.123790740966797
1120,20.421236038208008
1130,20.727861404418945
1140,20.881879806518554
1150,20.934661865234375
1160,20.989513397216797
1170,21.25539207458496
1180,21.920488357543945
1190,22.58855438232422
1200,23.234621047973633
1209.01,23.566457748413086
1209.01,23.566457748413086
1210,23.60242462158203
1220,23.959468841552734
1230,24.3056697845459
1240,24.08255958557129
1250,23.753868103027343
1260,23.435646057128906
1270,22.932729721069336
1280,22.284358978271484
1290,21.63370704650879
1300,21.04059600830078
1310,20.57341957092285
1320,20.100419998168945
1330,19.660837173461914
1340,19.878786087036133
1350,20.10053062438965
1360,20.32607078552246
1370,20.18246841430664
1380,19.931808471679687
1390,19.666461944580078
1400,19.81543731689453
1410,20.341835021972656
1420,20.888742446899414
1430,21.207725524902343
1440,20.905794143676758
1450,20.608928680419922
1460,20.304704666137695
1470,19.49968910217285
1480,18.684038162231445
1490,17.857746124267578
1500,17.249406814575195
1510,16.700172424316406
1520,16.14036750793457
1530,15.798524856567382
1540,15.673645973205566
1550,15.546874046325683
1560,15.442632675170898
1570,15.412477493286132
1580,15.38502311706543
1590,15.35534381866455
1600,15.98409366607666
1610,16.614192962646484
1620,17.245643615722656
1630,17.943876266479492
1640,18.674327850341797
1650,19.41809844970703
1660,19.987560272216797
1670,20.36528968811035
1680,20.745182037353515
1684.71,20.924985885620117
1690,21.071287155151367
1700,21.198749542236328
1710,21.326492309570312
1720,21.453258514404297
1730,21.127647399902343
1740,20.78003692626953
1750,20.42862892150879
1760,20.44828224182129
1770,20.624006271362304
1780,20.79938507080078
1790,21.12725067138672
1800,21.652393341064453
1803.88,21.86873435974121
1803.88,21.86873435974121
1810,22.203981399536133
1820,22.67640495300293
1830,22.82664680480957
1840,22.998783111572265
1850,23.192806243896484
1860,23.647151947021484
1870,24.108928680419922
1880,24.557262420654297
1890,23.996932983398437
1900,22.929676055908203
1910,21.86126708984375
1920,21.250497817993164
1930,21.306642532348633
1940,21.347806930541992
1950,21.39749526977539
1960,21.576099395751953
1970,21.74587059020996
1980,21.90681266784668
1990,21.946674346923828
2000,21.97332763671875
2010,22.00228500366211
2020,21.99835205078125
2030,21.97456169128418
2040,21.95203399658203
2050,22.105934143066406
2060,22.573049545288086
2070,23.047183990478515
2080,23.46186065673828
2090,23.30878257751465
2100,23.178953170776367
2110,23.072376251220703
2120,22.482969284057617
2130,21.787473678588867
2140,21.07794189453125
2150,20.15445327758789
2160,19.074888229370117
2170,17.983478546142578
